Date,pos,neg,neutral,compound,pos',neg',neutral',compound'
2016/5/20,0.06244,0.12736,0.8102,-0.175188,-0.00948,-0.04188,0.05132,0.04224
2016/5/23,0.05504,0.21744,0.72756,-0.319948,-0.0074,0.09008,-0.08264,-0.14476
2016/5/24,0.07572,0.1042,0.82012,-0.141816,0.02068,-0.11324,0.09256,0.178132
2016/5/25,0.02856,0.22692,0.74448,-0.343788,-0.04716,0.12272,-0.07564,-0.201972
2016/5/26,0.03844,0.14748,0.81412,-0.237692,0.00988,-0.07944,0.06964,0.106096
2016/5/27,0.06136,0.14516,0.79352,-0.249088,0.02292,-0.00232,-0.0206,-0.011396
2016/5/31,0.07284,0.15692,0.77024,-0.164092,0.01148,0.01176,-0.02328,0.084996
2016/6/1,0.06064,0.17928,0.76004,-0.358628,-0.0122,0.02236,-0.0102,-0.194536
2016/6/2,0.07112,0.22424,0.7046,-0.274064,0.01048,0.04496,-0.05544,0.084564
2016/6/3,0.04748,0.10036,0.85216,-0.122316,-0.02364,-0.12388,0.14756,0.151748
2016/6/6,0.07752,0.16564,0.75676,-0.216096,0.03004,0.06528,-0.0954,-0.09378
2016/6/7,0.05824,0.12168,0.82016,-0.125652,-0.01928,-0.04396,0.0634,0.090444
2016/6/8,0.1142,0.14196,0.744,-0.097836,0.05596,0.02028,-0.07616,0.027816
2016/6/9,0.07988,0.10656,0.81352,-0.112252,-0.03432,-0.0354,0.06952,-0.014416
2016/6/10,0.066,0.1306,0.80348,-0.168208,-0.01388,0.02404,-0.01004,-0.055956
2016/6/13,0.11428,0.1834,0.70224,-0.155468,0.04828,0.0528,-0.10124,0.01274
2016/6/14,0.07012,0.1218,0.80804,-0.173084,-0.04416,-0.0616,0.1058,-0.017616
2016/6/15,0.04184,0.19164,0.76648,-0.304884,-0.02828,0.06984,-0.04156,-0.1318
2016/6/16,0.03604,0.15096,0.81296,-0.29494,-0.0058,-0.04068,0.04648,0.009944
2016/6/17,0.06936,0.21112,0.7196,-0.295452,0.03332,0.06016,-0.09336,-0.000512
2016/6/20,0.06696,0.21044,0.7226,-0.307364,-0.0024,-0.00068,0.003,-0.011912
2016/6/21,0.058,0.18456,0.7574,-0.35718,-0.00896,-0.02588,0.0348,-0.049816
2016/6/22,0.08416,0.10736,0.80848,-0.084284,0.02616,-0.0772,0.05108,0.272896
2016/6/23,0.07708,0.15228,0.77068,-0.182704,-0.00708,0.04492,-0.0378,-0.09842
2016/6/24,0.0506,0.08844,0.86088,-0.06004,-0.02648,-0.06384,0.0902,0.122664
2016/6/27,0.08428,0.17112,0.7446,-0.142552,0.03368,0.08268,-0.11628,-0.082512
2016/6/28,0.10008,0.14528,0.7546,-0.052576,0.0158,-0.02584,0.01,0.089976
2016/6/29,0.1178,0.19696,0.68536,-0.151972,0.01772,0.05168,-0.06924,-0.099396
2016/6/30,0.07104,0.19316,0.73576,-0.29204,-0.04676,-0.0038,0.0504,-0.140068
2016/7/1,0.07908,0.20772,0.7132,-0.36228,0.00804,0.01456,-0.02256,-0.07024
